Projeto_ID,Plataforma,Arquitetura,Dominio,Sprint_ID,US_ID,Tarefa_ID,Descritivo_da_US,Modulo,Operacao,Tarefa_mapeada,Tarefa_original,Tags,Camada,Linguagem,Framework,API,Persistencia,Outras_Tags,Esforco_estimado_em_horas,Esforco_em_horas,NFR_Tipo,NFR_Atributo,NFR_Sentença
P16,Web,Client-server,Communications,S02,US02,TA02,Crud de Usuário,Cadastro,Recuperação_de_dados,Criar tela listagem,2. Listagem de Usuario,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S02,US02,TA03,Crud de Usuário,Cadastro,Recuperação_de_dados,Criar paginação para listagem,Paginação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S02,US02,TA04,Crud de Usuário,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S02,US02,TA05,Crud de Usuário,Cadastro,Inserir_dados,Criar tela inserção,"Criação, View e Edição",,Front-end,JavaScript,Angular,,MySQL,,8.0,,1,1,
P16,Web,Client-server,Communications,S02,US02,TA06,Crud de Usuário,Cadastro,Remover_dados,Remover dados banco de dados,Remoção de Usuário,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S02,US02,TA07,Crud de Usuário,Cadastro,Remover_dados,Alterar tela para exclusão,Remoção de Usuário,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S03,US03,TA01,Busca e Filtro Avançado de Usuário,Cadastro,Recuperação_de_dados,Criar filtro para listagem,Criar filtro no backend,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S03,US03,TA02,Busca e Filtro Avançado de Usuário,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela de filtro na listagem do frontend,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S03,US03,TA03,Busca e Filtro/Avançado de Organização,Cadastro,Recuperação_de_dados,Criar filtro para listagem,Criar filtro no backend,,Front-end,JavaScript,Angular,,MySQL,,4.0,,1,1,
P16,Web,Client-server,Communications,S03,US03,TA04,Busca e Filtro/Avançado de Organização,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela de filtro na listagem do frontend,,Front-end,JavaScript,Angular,,MySQL,,4.0,,1,1,
P16,Web,Client-server,Communications,S03,US04,TA01,Associar Usuários a Organizações,Cadastro,Atualizar_dados,Associar entidades no banco de dados,Criar CRUD no backend,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S03,US04,TA02,Associar Usuários a Organizações,Cadastro,Atualizar_dados,Criar tela alteração,Criar Modal para associar usuários,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S03,US04,TA03,Associar Usuários a Organizações,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar listagem de usuários associados a organização,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Performance,transit_delay,The system must provide pagination when the number of returned search results exceeds the number of records to be displayed per page.
P16,Web,Client-server,Communications,S03,US04,TA04,Associar Usuários a Organizações,Cadastro,Recuperação_de_dados,Criar paginação para listagem,Adicionar Busca e Paginação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S03,US04,TA05,Associar Usuários a Organizações,Cadastro,Recuperação_de_dados,Criar tela listagem,Implementar Listagem Front End,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S03,US04,TA06,Associar Usuários a Organizações,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Implementar Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S03,US04,TA07,Associar Usuários a Organizações,Cadastro,Remover_dados,Alterar tela para exclusão,Adicionar Modal para remoção do usuário associado,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S03,US04,TA08,Associar Usuários a Organizações,Cadastro,Remover_dados,Remover dados banco de dados,Remover dados banco de dados,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S03,US05,TA01,Ajuste Crud Usuário,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Remover campo senha para o frontend.,,Front-end,JavaScript,Angular,,MySQL,,2.0,,Reliability,integrity,"The system must validate all data when entered based on the data validation rules. The system must use client-side data validation to improve performance for ordinary execution, i.e., no attacks. Client-side validation is faster since no request is sent to server."
P16,Web,Client-server,Communications,S03,US05,TA02,Ajuste Crud Usuário,Cadastro,Modificar_inserção_de_dados,Modificar validação de dados no cliente,Adicionar flag para não editar usuário criado pelo sistema,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S03,US05,TA03,Ajuste Crud Usuário,Cadastro,Modificar_inserção_de_dados,Modificar tela inserção,Adicionar papel na criação e edição do usuário,,Front-end,JavaScript,Angular,,MySQL,,2.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S04,US06,TA01,CRUD Variáveis de Projeto,Cadastro,Inserir_dados,Criar tela inserção,"[FRONTEND] Listagem, Criacao, Edição, Leitura e Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S04,US06,TA02,CRUD Variáveis de Projeto,Cadastro,Inserir_dados,Criar método de inserção,"Criação, Edição e Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S04,US06,TA03,CRUD Variáveis de Projeto,Cadastro,Atualizar_dados,Criar tela alteração,"[FRONTEND] Listagem, Criacao, Edição, Leitura e Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S04,US06,TA04,CRUD Variáveis de Projeto,Cadastro,Atualizar_dados,Criar serviço alteração,"Criação, Edição e Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S04,US06,TA05,CRUD Variáveis de Projeto,Cadastro,Remover_dados,Remover dados banco de dados,"Criação, Edição e Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S04,US06,TA06,CRUD Variáveis de Projeto,Cadastro,Remover_dados,Alterar tela para exclusão,"[FRONTEND] Listagem, Criacao, Edição, Leitura e Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S04,US06,TA07,CRUD Variáveis de Projeto,Cadastro,Recuperação_de_dados,Criar tela listagem,"[FRONTEND] Listagem, Criacao, Edição, Leitura e Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Performance,transit_delay,The system must provide pagination when the number of returned search results exceeds the number of records to be displayed per page.
P16,Web,Client-server,Communications,S04,US06,TA08,CRUD Variáveis de Projeto,Cadastro,Recuperação_de_dados,Criar paginação para listagem,Paginação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S04,US06,TA09,CRUD Variáveis de Projeto,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S04,US06,TA10,CRUD Variáveis de Projeto,Cadastro,Recuperação_de_dados,Criar serviço de listagem,Listagem [backend],,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S04,US07,TA01,CRUD Projeto,Cadastro,Recuperação_de_dados,Criar tela listagem,"[FRONTEND] Listagem, Criação, Edição e Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S04,US07,TA02,CRUD Projeto,Cadastro,Recuperação_de_dados,Criar serviço de listagem,[BACKEND] Listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S04,US07,TA03,CRUD Projeto,Cadastro,Recuperação_de_dados,Criar serviço de listagem,[BACKEND] Listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,1,1,
P16,Web,Client-server,Communications,S04,US07,TA04,CRUD Projeto,Cadastro,Inserir_dados,Criar tela inserção,"[FRONTEND] Listagem, Criação, Edição e Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S04,US07,TA05,CRUD Projeto,Cadastro,Inserir_dados,Criar método de inserção,"[BACKEND] Criação, Edição e Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S04,US07,TA06,CRUD Projeto,Cadastro,Atualizar_dados,Criar tela alteração,"[FRONTEND] Listagem, Criação, Edição e Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S04,US07,TA07,CRUD Projeto,Cadastro,Atualizar_dados,Criar serviço alteração,"[BACKEND] Criação, Edição e Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S04,US07,TA08,CRUD Projeto,Cadastro,Remover_dados,Criar serviço exclusão,"[BACKEND] Criação, Edição e Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S04,US07,TA09,CRUD Projeto,Cadastro,Remover_dados,Alterar tela para exclusão,Alterar tela para exclusão,,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S04,US08,TA01,Selecionar Projeto Associado à Organização,Cadastro,Recuperação_de_dados,Criar tela listagem,Listagem dos projetos associados à organização,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S04,US08,TA02,Selecionar Projeto Associado à Organização,Cadastro,Recuperação_de_dados,Criar tela para visualizar detalhes,Link para redirecionamento para tela de projeto,,Front-end,JavaScript,Angular,,MySQL,,8.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S04,US08,TA03,Selecionar Projeto Associado à Organização,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S04,US08,TA04,Selecionar Projeto Associado à Organização,Cadastro,Recuperação_de_dados,Criar rotas para listagem,Correções de Rotas,,Front-end,JavaScript,Angular,,MySQL,,4.0,,1,1,
P16,Web,Client-server,Communications,S05,US09,TA01,CRUD Mídia,Cadastro,Remover_dados,Criar serviço exclusão,[BACKEND] Listagem e Remoção,,Back-end,Java,Springboot,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S05,US09,TA02,CRUD Mídia,Cadastro,Remover_dados,Alterar tela para exclusão,[BACKEND] Listagem e Remoção,,Back-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US09,TA03,CRUD Mídia,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US09,TA04,CRUD Mídia,Cadastro,Recuperação_de_dados,Criar serviço de listagem,[BACKEND] Listagem e Remoção,,Back-end,Java,Springboot,,MySQL,,4.0,,Performance,transit_delay,The system must provide pagination when the number of returned search results exceeds the number of records to be displayed per page.
P16,Web,Client-server,Communications,S05,US09,TA05,CRUD Mídia,Cadastro,Recuperação_de_dados,Criar paginação para listagem,Paginação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S05,US09,TA06,CRUD Mídia,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S05,US09,TA07,CRUD Mídia,Cadastro,Inserir_dados,Criar método de inserção,"[BACKEND] Criação, Edição",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US09,TA08,CRUD Mídia,Cadastro,Inserir_dados,Criar tela inserção,"[FRONTEND] Criação, Edição",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US09,TA09,CRUD Mídia,Cadastro,Atualizar_dados,Criar serviço alteração,"[BACKEND] Criação, Edição",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S05,US09,TA10,CRUD Mídia,Cadastro,Atualizar_dados,Criar tela alteração,"[FRONTEND] Criação, Edição",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US10,TA01,CRUD Servidor Banco de Dados,Cadastro,Recuperação_de_dados,Criar serviço de listagem,[BACKEND] Listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S05,US10,TA02,CRUD Servidor Banco de Dados,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S05,US10,TA03,CRUD Servidor Banco de Dados,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US10,TA04,CRUD Servidor Banco de Dados,Cadastro,Inserir_dados,Criar método de inserção,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US10,TA05,CRUD Servidor Banco de Dados,Cadastro,Inserir_dados,Criar tela inserção,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US10,TA06,CRUD Servidor Banco de Dados,Cadastro,Atualizar_dados,Criar serviço alteração,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S05,US10,TA07,CRUD Servidor Banco de Dados,Cadastro,Atualizar_dados,Criar tela alteração,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US10,TA08,CRUD Servidor Banco de Dados,Cadastro,Remover_dados,Criar serviço exclusão,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S05,US10,TA09,CRUD Servidor Banco de Dados,Cadastro,Remover_dados,Alterar tela para exclusão,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US11,TA01,CRUD Servidor de API,Cadastro,Inserir_dados,Criar método de inserção,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US11,TA02,CRUD Servidor de API,Cadastro,Inserir_dados,Criar tela inserção,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US11,TA03,CRUD Servidor de API,Cadastro,Atualizar_dados,Criar serviço alteração,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S05,US11,TA04,CRUD Servidor de API,Cadastro,Atualizar_dados,Criar tela alteração,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US11,TA05,CRUD Servidor de API,Cadastro,Remover_dados,Criar serviço exclusão,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S05,US11,TA06,CRUD Servidor de API,Cadastro,Remover_dados,Alterar tela para exclusão,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US11,TA07,CRUD Servidor de API,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US11,TA08,CRUD Servidor de API,Cadastro,Recuperação_de_dados,Criar serviço de listagem,[BACKEND] Listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Performance,transit_delay,The system must provide pagination when the number of returned search results exceeds the number of records to be displayed per page.
P16,Web,Client-server,Communications,S05,US11,TA09,CRUD Servidor de API,Cadastro,Recuperação_de_dados,Criar paginação para listagem,Paginação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S05,US11,TA10,CRUD Servidor de API,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
P16,Web,Client-server,Communications,S05,US12,TA01,CRUD Diagrama,Cadastro,Inserir_dados,Criar método de inserção,[BACKEND] Listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US12,TA02,CRUD Diagrama,Cadastro,Inserir_dados,Criar tela inserção,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US12,TA03,CRUD Diagrama,Cadastro,Atualizar_dados,Criar serviço alteração,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,integrity,"The system must identify data that did not pass edit checks, and present such data to the customer/user for correction. Edit checking will continue until all data submitted is correct."
P16,Web,Client-server,Communications,S05,US12,TA04,CRUD Diagrama,Cadastro,Atualizar_dados,Criar tela alteração,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,8.0,,Reliability,fault_tolerance,"If the server goes offline during data insertion, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data insertion operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US12,TA05,CRUD Diagrama,Cadastro,Remover_dados,Criar serviço exclusão,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Security,confidentiality,"The system must capture the user identification and timestamp when information is created, or deleted."
P16,Web,Client-server,Communications,S05,US12,TA06,CRUD Diagrama,Cadastro,Remover_dados,Alterar tela para exclusão,"[FRONTEND] Criação, Edição, Remoção",,Front-end,JavaScript,Angular,,MySQL,,4.0,,Reliability,fault_tolerance,"If the server goes offline during data removal, the system must display a loading for a maximum of 1 minute. If the backend comes back in the meantime, the data removal operation must be performed automatically. Otherwise, if the server remains unresponsive after 1 minute, the system must notify the server problem for users."
P16,Web,Client-server,Communications,S05,US12,TA07,CRUD Diagrama,Cadastro,Recuperação_de_dados,Criar tela listagem,Criar tela listagem,,Back-end,Java,Springboot,,MySQL,,4.0,,Reliability,availability,The system must notify users and customers when the function they are accessing is unavailable.
P16,Web,Client-server,Communications,S05,US12,TA07,CRUD Diagrama,Cadastro,Recuperação_de_dados,Criar serviço de listagem,"[BACKEND] Criação, Edição, Remoção",,Back-end,Java,Springboot,,MySQL,,4.0,,Performance,transit_delay,The system must provide pagination when the number of returned search results exceeds the number of records to be displayed per page.
P16,Web,Client-server,Communications,S05,US12,TA08,CRUD Diagrama,Cadastro,Recuperação_de_dados,Criar paginação para listagem,[FRONTEND]Paginação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Security,access_control,The system must provide the capability for users see just the information they have permission to access.
P16,Web,Client-server,Communications,S05,US12,TA09,CRUD Diagrama,Cadastro,Recuperação_de_dados,Criar ordenação para listagem,[FRONTEND]Ordenação,,Front-end,JavaScript,Angular,,MySQL,,4.0,,Performance,response_time,"In 100% of all cases, the system must have a mean response time of <= 3s between event <search items> and event <display text information of listed items>. It is assumed that there are 200 concurrent users."
